gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,iucn_category
122930512,832cb04e-f762-11e1-a439-00145eb45e9a,678EFE32-E9C1-4206-B2AE-6676E250A7EB,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Corypha,Corypha taliera,NA,SPECIES,Corypha taliera Roxb.,Corypha taliera,NA,US,NA,NA,PRESENT,NA,bd561840-efdc-11d9-a329-b8a03c50a862,44.7316,-93.178,NA,NA,NA,NA,NA,NA,1/15/99 0:00,15,1,1999,5293456,5293456,PRESERVED_SPECIMEN,FTG,Herbarium,84816,WJB984,NA,NA,CC_BY_4_0,NA,W. J. Baker,NA,NA,4/26/23 1:49,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH,EX
122930355,832cb04e-f762-11e1-a439-00145eb45e9a,01E62D95-029A-465A-B1BD-46E79194DA39,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Corypha,Corypha taliera,NA,SPECIES,Corypha taliera Roxb.,Corypha taliera,NA,US,NA,NA,PRESENT,NA,bd561840-efdc-11d9-a329-b8a03c50a862,44.7316,-93.178,NA,NA,NA,NA,NA,NA,4/29/88 0:00,29,4,1988,5293456,5293456,PRESERVED_SPECIMEN,FTG,Herbarium,64420,1806,NA,NA,CC_BY_4_0,NA,"R. W. Sanders, C. E. Hubbuch",NA,NA,4/26/23 1:49,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH,EX
1228627463,90c853e6-56bd-480b-8e8f-6285c3f8d42b,082e1ea8-44ab-4c8d-bd3c-386484793317,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Delissea,Delissea subcordata,NA,SPECIES,Delissea subcordata Gaudich.,Delissea subcordata Gaudich.,NA,US,Hawaii,Hawaii,PRESENT,NA,7b8aff00-a9f8-11d8-944b-b8a03c50a862,19.5,-155.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3164971,3164971,PRESERVED_SPECIMEN,F,Botany,V0090745F,1813,NA,NA,CC0_1_0,The Field Museum of Natural History,C. N. Forbes,NA,NA,1/24/23 22:50,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY,EX
1228435073,90c853e6-56bd-480b-8e8f-6285c3f8d42b,94d57d27-2332-43b1-9566-07cc88627471,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Delissea,Delissea subcordata,NA,SPECIES,Delissea subcordata Gaudich.,Delissea subcordata Gaudich.,NA,US,Hawaii,Hawaii,PRESENT,NA,7b8aff00-a9f8-11d8-944b-b8a03c50a862,19.5,-155.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3164971,3164971,PRESERVED_SPECIMEN,F,Botany,V0090746F,573,NA,NA,CC0_1_0,The Field Museum of Natural History,H. Mann & W. T. Brigham,NA,NA,1/24/23 22:51,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY,EX
1228371467,90c853e6-56bd-480b-8e8f-6285c3f8d42b,54a2de75-16ee-4714-92a5-d83d99db7fa2,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Delissea,Delissea subcordata,NA,SPECIES,Delissea subcordata Gaudich.,Delissea subcordata Gaudich.,NA,US,Hawaii,Hawaii,PRESENT,NA,7b8aff00-a9f8-11d8-944b-b8a03c50a862,19.5,-155.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3164971,3164971,PRESERVED_SPECIMEN,F,Botany,V0090747F,573,NA,NA,CC0_1_0,The Field Museum of Natural History,H. Mann & W. T. Brigham,NA,NA,1/24/23 22:49,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY,EX
1228258496,90c853e6-56bd-480b-8e8f-6285c3f8d42b,9560ad93-516a-409a-89e2-40a8fff21edf,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha Marshall,NA,US,United States of America,NA,PRESENT,NA,7b8aff00-a9f8-11d8-944b-b8a03c50a862,38,-98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5421082,5421082,PRESERVED_SPECIMEN,F,Botany,NA,NA,NA,NA,CC0_1_0,The Field Museum of Natural History,NA,NA,NA,1/24/23 22:49,NA,GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY,EX
1212007884,5288946d-5fcf-4b53-8fd3-74f4cc6b53fc,NA,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha Bartram ex Marshall,NA,US,South Dennis,Massachusetts,PRESENT,NA,1ef55060-54da-11dd-9d47-b8a03c50a862,41.68944,-70.15694,5000,NA,NA,NA,NA,NA,10/1/88 0:00,1,10,1988,5421082,5421082,PRESERVED_SPECIMEN,UConn,CONN,CONN00169793,9001,NA,NA,CC_BY_4_0,NA,N.H. Nickerson,NA,NA,4/24/23 10:06,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,EX
1212007877,5288946d-5fcf-4b53-8fd3-74f4cc6b53fc,NA,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha Bartram ex Marshall,NA,US,Gardens at 74 Knowlton Hill Road.,Connecticut,PRESENT,NA,1ef55060-54da-11dd-9d47-b8a03c50a862,41.83472,-72.20055,1,NA,NA,NA,NA,NA,8/27/01 0:00,27,8,2001,5421082,5421082,PRESERVED_SPECIMEN,UConn,CONN,CONN00169792,4226,NA,NA,CC_BY_4_0,NA,G.J. Anderson,NA,NA,4/24/23 10:05,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,EX
1144670433,f577c9f3-ae71-4278-b6bf-512ba1dfaa21,NA,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Delissea,Delissea undulata,NA,SPECIES,Delissea undulata Gaudich.,Delissea undulata Gaudich.,NA,US,Hawaii - Iles Sandwich,NA,PRESENT,NA,43a26bbf-466a-4335-96cc-01d0656c614a,19.58333,-155.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3164965,3164965,PRESERVED_SPECIMEN,G,Geneva Herbarium – General Collection (G),G-G-193198/1,NA,NA,NA,CC_BY_NC_4_0,NA,"Gaudichaud-Beaupré, C. (Coll. Delessert)",TYPE,NA,1/25/23 0:34,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,EX
1144654457,f577c9f3-ae71-4278-b6bf-512ba1dfaa21,NA,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Cyanea,Cyanea superba,regina,SUBSPECIES,Cyanea superba subsp. regina (Wawra) Lammers,Cyanea superba subsp. regina (Wawra) Lammers,NA,US,Oahu,NA,PRESENT,NA,43a26bbf-466a-4335-96cc-01d0656c614a,21.46667,-157.98333,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5412249,5412245,PRESERVED_SPECIMEN,G,Geneva Herbarium – General Collection (G),G-G-190425/1,NA,"Lammers, T. G. (1990)",NA,CC_BY_NC_4_0,NA,"Wawra (von Fernsee), H. (Coll. De Candolle)",ISOTYPE,NA,1/25/23 0:35,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,EX
1144654431,f577c9f3-ae71-4278-b6bf-512ba1dfaa21,NA,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Cyanea,Cyanea pinnatifida,NA,SPECIES,Cyanea pinnatifida (Cham.) E.Wimm.,Cyanea pinnatifida (Cham.) E. Wimm.,NA,US,Hawaii,NA,PRESENT,NA,43a26bbf-466a-4335-96cc-01d0656c614a,19.58333,-155.5,NA,NA,NA,NA,NA,NA,8/7/32 0:00,7,8,1932,5412279,5412279,PRESERVED_SPECIMEN,G,Geneva Herbarium – General Collection (G),G-G-190429/1,NA,NA,NA,CC_BY_NC_4_0,NA,"Degener, O. & W. Bush",TYPE,NA,1/25/23 0:35,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,EX
1144647733,f577c9f3-ae71-4278-b6bf-512ba1dfaa21,NA,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Cyrtandra,Cyrtandra waiolani,NA,SPECIES,Cyrtandra waiolani Wawra,Cyrtandra waiolani Wawra,NA,US,"Oahu - Iles Sandwich, Oahu, Punaliuu",NA,PRESENT,NA,43a26bbf-466a-4335-96cc-01d0656c614a,21.46667,-157.98333,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5415164,5415164,PRESERVED_SPECIMEN,G,Geneva Herbarium – General Collection (G),G-G-273747/1,NA,"Wagner, W. L. (2008)",NA,CC_BY_NC_4_0,NA,"Faurie, U. J. (Coll. Delessert)",ISOTYPE,NA,1/25/23 0:35,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,EX
1090166928,b929f23d-290f-4e85-8f17-764c55b3b284,17277a4b-a208-442e-97ce-01275fad9e3b,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Kokia,Kokia cookei,NA,SPECIES,Kokia cookei O.Deg.,Kokia cookei,O.Deg.,US,"Koloa, Lawai Valley, NTBG, Pump 6, Nursery",Hawaii,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,21.9,-159.508,NA,NA,NA,NA,NA,NA,4/3/03 0:00,3,4,2003,5406805,5406805,PRESERVED_SPECIMEN,BPBM,BISH,719356,Collector Number: 161,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,"Dunn, L.",NA,NA,1/24/23 23:20,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
